,_id,ticker,period,calendarDate,reportPeriod,updated,dateKey,accumulatedOtherComprehensiveIncome,assets,assetsAverage,assetsCurrent,assetsNonCurrent,assetTurnover,bookValuePerShare,capitalExpenditure,cashAndEquivalents,cashAndEquivalentsUSD,costOfRevenue,consolidatedIncome,currentRatio,debtToEquityRatio,debt,debtCurrent,debtNonCurrent,debtUSD,deferredRevenue,depreciationAmortizationAndAccretion,deposits,dividendYield,dividendsPerBasicCommonShare,earningBeforeInterestTaxes,earningsBeforeInterestTaxesDepreciationAmortization,EBITDAMargin,earningsBeforeInterestTaxesDepreciationAmortizationUSD,earningBeforeInterestTaxesUSD,earningsBeforeTax,earningsPerBasicShare,earningsPerDilutedShare,earningsPerBasicShareUSD,shareholdersEquity,averageEquity,shareholdersEquityUSD,enterpriseValue,enterpriseValueOverEBIT,enterpriseValueOverEBITDA,freeCashFlow,freeCashFlowPerShare,foreignCurrencyUSDExchangeRate,grossProfit,grossMargin,goodwillAndIntangibleAssets,interestExpense,investedCapital,investedCapitalAverage,inventory,investments,investmentsCurrent,investmentsNonCurrent,totalLiabilities,currentLiabilities,liabilitiesNonCurrent,marketCapitalization,netCashFlow,netCashFlowBusinessAcquisitionsDisposals,issuanceEquityShares,issuanceDebtSecurities,paymentDividendsOtherCashDistributions,netCashFlowFromFinancing,netCashFlowFromInvesting,netCashFlowInvestmentAcquisitionsDisposals,netCashFlowFromOperations,effectOfExchangeRateChangesOnCash,netIncome,netIncomeCommonStock,netIncomeCommonStockUSD,netLossIncomeFromDiscontinuedOperations,netIncomeToNonControllingInterests,profitMargin,operatingExpenses,operatingIncome,tradeAndNonTradePayables,payoutRatio,priceToBookValue,priceEarnings,priceToEarningsRatio,propertyPlantEquipmentNet,preferredDividendsIncomeStatementImpact,sharePriceAdjustedClose,priceSales,priceToSalesRatio,tradeAndNonTradeReceivables,accumulatedRetainedEarningsDeficit,revenues,revenuesUSD,researchAndDevelopmentExpense,returnOnAverageAssets,returnOnAverageEquity,returnOnInvestedCapital,returnOnSales,shareBasedCompensation,sellingGeneralAndAdministrativeExpense,shareFactor,shares,weightedAverageShares,weightedAverageSharesDiluted,salesPerShare,tangibleAssetValue,taxAssets,incomeTaxExpense,taxLiabilities,tangibleAssetsBookValuePerShare,workingCapital
249,61498f68b26daf86a7100564,MSFT,QA,2006-06-30,2006-06-30,2020-04-29,2006-06-30,0.0,69597000000.0,,49010000000.0,20587000000.0,,3.936,-745000000.0,34161000000.0,34161000000.0,2130000000.0,2828000000.0,2.184,0.735,0.0,0.0,0.0,0.0,10902000000.0,261000000.0,0.0,0.015,0.09,4258000000.0,4519000000.0,0.383,4519000000.0,4258000000.0,4258000000.0,0.28,0.28,0.28,40104000000.0,,40104000000.0,202872027034.0,11.0,10.586,2536000000.0,0.249,1,9674000000.0,0.82,4405000000.0,0.0,8589000000.0,,1478000000.0,9232000000.0,0.0,9232000000.0,29493000000.0,22442000000.0,7051000000.0,237688027034.0,2354000000.0,-316000000.0,-3789000000.0,0.0,-917000000.0,-4684000000.0,3739000000.0,3020000000.0,3281000000.0,27000000.0,2828000000.0,2828000000.0,2828000000.0,0.0,0.0,0.24,5793000000.0,3881000000.0,6026000000.0,0.321,5.927,18.866,19.256,3044000000.0,0.0,23.3,5.368,5.492,9316000000.0,-18901000000.0,11804000000.0,11804000000.0,1861000000.0,,,,,341000000.0,3932000000.0,1,10201202877.0,10189000000,10243000000.0,1.159,65192000000.0,4551000000.0,1430000000.0,1557000000.0,6.398,26568000000.0
250,61498f68b26daf86a7100565,MSFT,T,2006-06-30,2006-06-30,2020-04-29,2006-08-25,0.0,69597000000.0,68792500000.0,49010000000.0,20587000000.0,0.644,3.842,-1578000000.0,34161000000.0,34161000000.0,7650000000.0,12599000000.0,2.184,0.735,0.0,0.0,0.0,0.0,10902000000.0,903000000.0,0.0,0.014,0.35,18262000000.0,19165000000.0,0.433,19165000000.0,18262000000.0,18262000000.0,1.21,1.2,1.21,40104000000.0,43669250000.0,40104000000.0,223563288030.0,12.0,11.665,12826000000.0,1.229,1,36632000000.0,0.827,4405000000.0,0.0,8589000000.0,10089500000.0,1478000000.0,9232000000.0,0.0,9232000000.0,29493000000.0,22442000000.0,7051000000.0,257724288030.0,1845000000.0,-649000000.0,-17106000000.0,0.0,-3545000000.0,-20562000000.0,8003000000.0,10230000000.0,14404000000.0,18000000.0,12599000000.0,12599000000.0,12599000000.0,0.0,0.0,0.285,20160000000.0,16472000000.0,6026000000.0,0.289,6.426,20.456,21.364,3044000000.0,0.0,25.85,5.82,6.093,9316000000.0,-18901000000.0,44282000000.0,44282000000.0,6584000000.0,0.183,0.289,1.81,0.412,1626000000.0,13576000000.0,1,9969991800.0,10438000000,10531000000.0,4.242,65192000000.0,4551000000.0,5663000000.0,1557000000.0,6.246,26568000000.0
251,61498f68b26daf86a7100566,MSFT,TA,2006-06-30,2006-06-30,2020-04-29,2006-06-30,0.0,69597000000.0,68792500000.0,49010000000.0,20587000000.0,0.644,3.842,-1578000000.0,34161000000.0,34161000000.0,7650000000.0,12599000000.0,2.184,0.735,0.0,0.0,0.0,0.0,10902000000.0,903000000.0,0.0,0.015,0.34,18262000000.0,19165000000.0,0.433,19165000000.0,18262000000.0,18262000000.0,1.21,1.2,1.21,40104000000.0,43669250000.0,40104000000.0,202872027034.0,11.0,10.586,12826000000.0,1.229,1,36632000000.0,0.827,4405000000.0,0.0,8589000000.0,10089500000.0,1478000000.0,9232000000.0,0.0,9232000000.0,29493000000.0,22442000000.0,7051000000.0,237688027034.0,1863000000.0,-649000000.0,-17106000000.0,0.0,-3545000000.0,-20562000000.0,8003000000.0,7113000000.0,14404000000.0,18000000.0,12599000000.0,12599000000.0,12599000000.0,0.0,0.0,0.285,20160000000.0,16472000000.0,6026000000.0,0.281,5.927,18.866,19.256,3044000000.0,0.0,23.3,5.368,5.492,9316000000.0,-18901000000.0,44282000000.0,44282000000.0,6584000000.0,0.183,0.289,1.81,0.412,1626000000.0,13576000000.0,1,10201202877.0,10438000000,10531000000.0,4.242,65192000000.0,4551000000.0,5663000000.0,1557000000.0,6.246,26568000000.0
252,61498f68b26daf86a7100567,MSFT,Q,2006-03-31,2006-03-31,2020-04-29,2006-04-27,0.0,66854000000.0,,46628000000.0,20226000000.0,,4.08,-302000000.0,34816000000.0,34816000000.0,2028000000.0,2977000000.0,2.539,0.59,0.0,0.0,0.0,0.0,8901000000.0,177000000.0,0.0,0.012,0.09,4315000000.0,4492000000.0,0.412,4492000000.0,4315000000.0,4315000000.0,0.29,0.29,0.29,42038000000.0,,42038000000.0,243166778398.0,14.0,12.942,4261000000.0,0.414,1,8872000000.0,0.814,4070000000.0,0.0,9601000000.0,,1113000000.0,8888000000.0,0.0,8888000000.0,24816000000.0,18367000000.0,6449000000.0,277982778398.0,261000000.0,-83000000.0,-4233000000.0,0.0,-925000000.0,-5135000000.0,833000000.0,1218000000.0,4563000000.0,7000000.0,2977000000.0,2977000000.0,2977000000.0,0.0,0.0,0.273,4984000000.0,3888000000.0,3691000000.0,0.31,6.613,20.636,21.457,2543000000.0,0.0,27.25,6.519,6.585,6818000000.0,-17812000000.0,10900000000.0,10900000000.0,1617000000.0,,,,,351000000.0,3367000000.0,1,10201202877.0,10303000000,10415000000.0,1.058,62784000000.0,5472000000.0,1338000000.0,2805000000.0,6.094,28261000000.0
253,61498f68b26daf86a7100568,MSFT,QA,2006-03-31,2006-03-31,2020-04-29,2006-03-31,0.0,66854000000.0,,46628000000.0,20226000000.0,,4.08,-302000000.0,34816000000.0,34816000000.0,2028000000.0,2977000000.0,2.539,0.59,0.0,0.0,0.0,0.0,8901000000.0,177000000.0,0.0,0.012,0.09,4315000000.0,4492000000.0,0.412,4492000000.0,4315000000.0,4315000000.0,0.29,0.29,0.29,42038000000.0,,42038000000.0,246469969592.0,14.0,13.118,4261000000.0,0.414,1,8872000000.0,0.814,4070000000.0,0.0,9601000000.0,,1113000000.0,8888000000.0,0.0,8888000000.0,24816000000.0,18367000000.0,6449000000.0,281170969592.0,261000000.0,-83000000.0,-4233000000.0,0.0,-925000000.0,-5135000000.0,833000000.0,-119000000.0,4563000000.0,7000000.0,2977000000.0,2977000000.0,2977000000.0,0.0,0.0,0.273,4984000000.0,3888000000.0,3691000000.0,0.31,6.688,20.872,21.425,2543000000.0,0.0,27.21,6.594,6.575,6818000000.0,-17812000000.0,10900000000.0,10900000000.0,1617000000.0,,,,,351000000.0,3367000000.0,1,10333368967.0,10303000000,10415000000.0,1.058,62784000000.0,5472000000.0,1338000000.0,2805000000.0,6.094,28261000000.0
254,61498f68b26daf86a7100569,MSFT,T,2006-03-31,2006-03-31,2020-04-29,2006-04-27,0.0,66854000000.0,69097000000.0,46628000000.0,20226000000.0,0.617,4.08,-1093000000.0,34816000000.0,34816000000.0,6930000000.0,13471000000.0,2.539,0.59,0.0,0.0,0.0,0.0,8901000000.0,924000000.0,0.0,0.012,0.33,17865000000.0,18789000000.0,0.441,18789000000.0,17865000000.0,17865000000.0,1.27,1.26,1.27,42038000000.0,45672000000.0,42038000000.0,243166778398.0,14.0,12.942,14006000000.0,1.359,1,35709000000.0,0.837,4070000000.0,0.0,9601000000.0,11037000000.0,1113000000.0,8888000000.0,0.0,8888000000.0,24816000000.0,18367000000.0,6449000000.0,277982778398.0,634000000.0,-528000000.0,-16150000000.0,0.0,-3487000000.0,-19588000000.0,5123000000.0,6744000000.0,15099000000.0,-65000000.0,13471000000.0,13471000000.0,13471000000.0,0.0,0.0,0.316,20129000000.0,15580000000.0,3691000000.0,0.26,6.613,20.636,21.457,2543000000.0,0.0,27.25,6.519,6.585,6818000000.0,-17812000000.0,42639000000.0,42639000000.0,6414000000.0,0.195,0.295,1.619,0.419,2224000000.0,13715000000.0,1,10201202877.0,10303000000,10415000000.0,4.139,62784000000.0,5472000000.0,4394000000.0,2805000000.0,6.094,28261000000.0
255,61498f68b26daf86a710056a,MSFT,TA,2006-03-31,2006-03-31,2020-04-29,2006-03-31,0.0,66854000000.0,69097000000.0,46628000000.0,20226000000.0,0.617,4.08,-1093000000.0,34816000000.0,34816000000.0,6908000000.0,13471000000.0,2.539,0.59,0.0,0.0,0.0,0.0,8901000000.0,924000000.0,0.0,0.012,0.33,17865000000.0,18789000000.0,0.441,18789000000.0,17865000000.0,17865000000.0,1.27,1.26,1.27,42038000000.0,45672000000.0,42038000000.0,246469969592.0,14.0,13.118,14006000000.0,1.359,1,35731000000.0,0.838,4070000000.0,0.0,9601000000.0,11037000000.0,1113000000.0,8888000000.0,0.0,8888000000.0,24816000000.0,18367000000.0,6449000000.0,281170969592.0,634000000.0,-528000000.0,-16150000000.0,0.0,-3487000000.0,-19588000000.0,5123000000.0,5407000000.0,15099000000.0,-65000000.0,13471000000.0,13471000000.0,13471000000.0,0.0,0.0,0.316,20151000000.0,15580000000.0,3691000000.0,0.26,6.688,20.872,21.425,2543000000.0,0.0,27.21,6.594,6.575,6818000000.0,-17812000000.0,42639000000.0,42639000000.0,6387000000.0,0.195,0.295,1.619,0.419,2224000000.0,13764000000.0,1,10333368967.0,10303000000,10415000000.0,4.139,62784000000.0,5472000000.0,4394000000.0,2805000000.0,6.094,28261000000.0
256,61498f68b26daf86a710056b,MSFT,Q,2005-12-31,2005-12-31,2020-04-29,2006-01-26,0.0,67257000000.0,,46694000000.0,20563000000.0,,4.186,-318000000.0,34701000000.0,34701000000.0,2239000000.0,3653000000.0,2.788,0.521,0.0,0.0,0.0,0.0,8838000000.0,231000000.0,0.0,0.012,0.08,5137000000.0,5368000000.0,0.453,5368000000.0,5137000000.0,5137000000.0,0.35,0.34,0.35,44208000000.0,,44208000000.0,239133277626.0,14.0,12.994,1913000000.0,0.181,1,9598000000.0,0.811,4019000000.0,0.0,11790000000.0,,1003000000.0,9095000000.0,0.0,9095000000.0,23049000000.0,16747000000.0,6302000000.0,273834277626.0,1121000000.0,-63000000.0,-6969000000.0,0.0,-846000000.0,-7802000000.0,6692000000.0,7073000000.0,2231000000.0,-12000000.0,3653000000.0,3653000000.0,3653000000.0,0.0,0.0,0.309,4941000000.0,4657000000.0,2477000000.0,0.229,6.194,20.972,21.721,2452000000.0,0.0,26.5,6.621,6.766,7758000000.0,-15932000000.0,11837000000.0,11837000000.0,1591000000.0,,,,,501000000.0,3350000000.0,1,10333368967.0,10560000000,10638000000.0,1.121,63238000000.0,5200000000.0,1484000000.0,2787000000.0,5.988,29947000000.0
257,61498f68b26daf86a710056c,MSFT,Y,2005-12-31,2005-06-30,2020-04-29,2005-08-26,0.0,70815000000.0,74074750000.0,48737000000.0,22078000000.0,0.537,4.439,-812000000.0,37751000000.0,37751000000.0,6200000000.0,12254000000.0,2.888,0.472,0.0,0.0,0.0,0.0,9167000000.0,855000000.0,0.0,0.123,3.32,16628000000.0,17483000000.0,0.439,17483000000.0,16628000000.0,16628000000.0,1.13,1.12,1.13,48115000000.0,54666500000.0,48115000000.0,251170681575.0,15.0,14.367,15793000000.0,1.457,1,33588000000.0,0.844,3808000000.0,0.0,12379000000.0,10882000000.0,491000000.0,11004000000.0,0.0,11004000000.0,22700000000.0,16877000000.0,5823000000.0,288921681575.0,-9446000000.0,-207000000.0,-4948000000.0,0.0,-36112000000.0,-41078000000.0,15027000000.0,16046000000.0,16605000000.0,-7000000.0,12254000000.0,12254000000.0,12254000000.0,0.0,0.0,0.308,19027000000.0,14561000000.0,2086000000.0,2.938,6.005,23.578,23.867,2346000000.0,0.0,26.97,7.262,7.347,7180000000.0,-12298000000.0,39788000000.0,39788000000.0,6184000000.0,0.165,0.224,1.528,0.418,3116000000.0,12843000000.0,1,10712706028.0,10839000000,10906000000.0,3.671,67007000000.0,5322000000.0,4374000000.0,2020000000.0,6.182,31860000000.0
258,61498f68b26daf86a710056d,MSFT,QA,2005-12-31,2005-12-31,2020-04-29,2005-12-31,0.0,67257000000.0,,46694000000.0,20563000000.0,,4.186,-318000000.0,34701000000.0,34701000000.0,2239000000.0,3653000000.0,2.788,0.521,0.0,0.0,0.0,0.0,8838000000.0,231000000.0,0.0,0.012,0.08,5137000000.0,5368000000.0,0.453,5368000000.0,5137000000.0,5137000000.0,0.35,0.34,0.35,44208000000.0,,44208000000.0,238302230670.0,14.0,12.948,1913000000.0,0.181,1,9598000000.0,0.811,4019000000.0,0.0,11790000000.0,,1003000000.0,9095000000.0,0.0,9095000000.0,23049000000.0,16747000000.0,6302000000.0,278358230670.0,1121000000.0,-63000000.0,-6969000000.0,0.0,-846000000.0,-7802000000.0,6692000000.0,7073000000.0,2231000000.0,-12000000.0,3653000000.0,3653000000.0,3653000000.0,0.0,0.0,0.309,4941000000.0,4657000000.0,2477000000.0,0.229,6.297,21.319,21.434,2452000000.0,0.0,26.15,6.73,6.677,7758000000.0,-15932000000.0,11837000000.0,11837000000.0,1591000000.0,,,,,501000000.0,3350000000.0,1,10644674213.0,10560000000,10638000000.0,1.121,63238000000.0,5200000000.0,1484000000.0,2787000000.0,5.988,29947000000.0
259,61498f68b26daf86a710056e,MSFT,T,2005-12-31,2005-12-31,2020-04-29,2006-01-26,0.0,67257000000.0,68952250000.0,46694000000.0,20563000000.0,0.6,4.186,-994000000.0,34701000000.0,34701000000.0,6301000000.0,13057000000.0,2.788,0.521,0.0,0.0,0.0,0.0,8838000000.0,1029000000.0,0.0,0.012,0.32,17375000000.0,18404000000.0,0.445,18404000000.0,17375000000.0,17375000000.0,1.22,1.2,1.22,44208000000.0,47005750000.0,44208000000.0,239133277626.0,14.0,12.994,14545000000.0,1.377,1,35058000000.0,0.848,4019000000.0,0.0,11790000000.0,10877500000.0,1003000000.0,9095000000.0,0.0,9095000000.0,23049000000.0,16747000000.0,6302000000.0,273834277626.0,605000000.0,-456000000.0,-13990000000.0,0.0,-3447000000.0,-17411000000.0,2477000000.0,3927000000.0,15539000000.0,-80000000.0,13057000000.0,13057000000.0,13057000000.0,0.0,0.0,0.316,20037000000.0,15021000000.0,2477000000.0,0.262,6.194,20.972,21.721,2452000000.0,0.0,26.5,6.621,6.766,7758000000.0,-15932000000.0,41359000000.0,41359000000.0,6305000000.0,0.189,0.278,1.597,0.42,2527000000.0,13732000000.0,1,10333368967.0,10560000000,10638000000.0,3.917,63238000000.0,5200000000.0,4318000000.0,2787000000.0,5.988,29947000000.0
260,61498f68b26daf86a710056f,MSFT,TA,2005-12-31,2005-12-31,2020-04-29,2005-12-31,0.0,67257000000.0,68952250000.0,46694000000.0,20563000000.0,0.6,4.186,-994000000.0,34701000000.0,34701000000.0,6243000000.0,13057000000.0,2.788,0.521,0.0,0.0,0.0,0.0,8838000000.0,1029000000.0,0.0,0.012,0.32,17375000000.0,18404000000.0,0.445,18404000000.0,17375000000.0,17375000000.0,1.22,1.2,1.22,44208000000.0,47005750000.0,44208000000.0,238302230670.0,14.0,12.948,14545000000.0,1.377,1,35116000000.0,0.849,4019000000.0,0.0,11790000000.0,10877500000.0,1003000000.0,9095000000.0,0.0,9095000000.0,23049000000.0,16747000000.0,6302000000.0,278358230670.0,605000000.0,-456000000.0,-13990000000.0,0.0,-3447000000.0,-17411000000.0,2477000000.0,3927000000.0,15539000000.0,-80000000.0,13057000000.0,13057000000.0,13057000000.0,0.0,0.0,0.316,20095000000.0,15021000000.0,2477000000.0,0.262,6.297,21.319,21.434,2452000000.0,0.0,26.15,6.73,6.677,7758000000.0,-15932000000.0,41359000000.0,41359000000.0,6252000000.0,0.189,0.278,1.597,0.42,2527000000.0,13843000000.0,1,10644674213.0,10560000000,10638000000.0,3.917,63238000000.0,5200000000.0,4318000000.0,2787000000.0,5.988,29947000000.0
261,61498f68b26daf86a7100570,MSFT,YA,2005-12-31,2005-06-30,2020-04-29,2005-06-30,0.0,70815000000.0,74074750000.0,48737000000.0,22078000000.0,0.537,4.439,-812000000.0,37751000000.0,37751000000.0,6031000000.0,12254000000.0,2.888,0.472,0.0,0.0,0.0,0.0,9167000000.0,855000000.0,0.0,0.134,3.32,16628000000.0,17483000000.0,0.439,17483000000.0,16628000000.0,16628000000.0,1.13,1.12,1.13,48115000000.0,54666500000.0,48115000000.0,230786134357.0,14.0,13.201,15793000000.0,1.457,1,33757000000.0,0.848,3808000000.0,0.0,12379000000.0,10882000000.0,491000000.0,11004000000.0,0.0,11004000000.0,22700000000.0,16877000000.0,5823000000.0,268380134357.0,-9446000000.0,-207000000.0,-4948000000.0,0.0,-36112000000.0,-41078000000.0,15027000000.0,16046000000.0,16605000000.0,-7000000.0,12254000000.0,12254000000.0,12254000000.0,0.0,0.0,0.308,19196000000.0,14561000000.0,2086000000.0,2.938,5.578,21.901,21.982,2346000000.0,0.0,24.84,6.745,6.767,7180000000.0,-12298000000.0,39788000000.0,39788000000.0,6097000000.0,0.165,0.224,1.528,0.418,3116000000.0,13099000000.0,1,10804353235.0,10839000000,10906000000.0,3.671,67007000000.0,5322000000.0,4374000000.0,2020000000.0,6.182,31860000000.0
262,61498f68b26daf86a7100571,MSFT,Q,2005-09-30,2005-09-30,2020-04-29,2005-10-27,0.0,71462000000.0,,49831000000.0,21631000000.0,,4.518,-213000000.0,40056000000.0,40056000000.0,1253000000.0,3141000000.0,2.927,0.479,0.0,0.0,0.0,0.0,8806000000.0,234000000.0,0.0,0.134,0.0,4552000000.0,4786000000.0,0.491,4786000000.0,4552000000.0,4552000000.0,0.29,0.29,0.29,48327000000.0,,48327000000.0,224464154193.0,13.0,12.257,4116000000.0,0.385,1,8488000000.0,0.871,4006000000.0,0.0,10378000000.0,,726000000.0,10062000000.0,0.0,10062000000.0,23135000000.0,17022000000.0,6113000000.0,264520154193.0,-1873000000.0,-187000000.0,-2115000000.0,0.0,-857000000.0,-2941000000.0,-3261000000.0,-2861000000.0,4329000000.0,-4000000.0,3141000000.0,3141000000.0,3141000000.0,0.0,0.0,0.322,4442000000.0,4046000000.0,1852000000.0,0.0,5.474,20.558,20.882,2351000000.0,0.0,24.85,6.557,6.589,5799000000.0,-12535000000.0,9741000000.0,9741000000.0,1515000000.0,,,,,433000000.0,2927000000.0,1,10644674213.0,10696000000,10772000000.0,0.911,67456000000.0,5400000000.0,1411000000.0,3123000000.0,6.307,32809000000.0
263,61498f68b26daf86a7100572,MSFT,QA,2005-09-30,2005-09-30,2020-04-29,2005-09-30,0.0,71462000000.0,,49831000000.0,21631000000.0,,4.518,-213000000.0,40056000000.0,40056000000.0,1253000000.0,3141000000.0,2.927,0.479,0.0,0.0,0.0,0.0,8806000000.0,234000000.0,0.0,0.129,0.08,4552000000.0,4786000000.0,0.491,4786000000.0,4552000000.0,4552000000.0,0.29,0.29,0.29,48327000000.0,,48327000000.0,237886926100.0,14.0,12.99,4116000000.0,0.385,1,8488000000.0,0.871,4006000000.0,0.0,10378000000.0,,726000000.0,10062000000.0,0.0,10062000000.0,23135000000.0,17022000000.0,6113000000.0,275637926100.0,-1873000000.0,-187000000.0,-2115000000.0,0.0,-857000000.0,-2941000000.0,-3261000000.0,-2861000000.0,4329000000.0,-4000000.0,3141000000.0,3141000000.0,3141000000.0,0.0,0.0,0.322,4442000000.0,4046000000.0,1852000000.0,0.276,5.704,21.422,21.622,2351000000.0,0.0,25.73,6.833,6.822,5799000000.0,-12535000000.0,9741000000.0,9741000000.0,1515000000.0,,,,,433000000.0,2927000000.0,1,10712706028.0,10696000000,10772000000.0,0.911,67456000000.0,5400000000.0,1411000000.0,3123000000.0,6.307,32809000000.0
264,61498f68b26daf86a7100573,MSFT,T,2005-09-30,2005-09-30,2020-04-29,2005-10-27,0.0,71462000000.0,68373250000.0,49831000000.0,21631000000.0,0.59,4.518,-852000000.0,40056000000.0,40056000000.0,5984000000.0,12867000000.0,2.927,0.479,0.0,0.0,0.0,0.0,8806000000.0,906000000.0,0.0,0.134,3.32,17407000000.0,18313000000.0,0.454,18313000000.0,17407000000.0,17407000000.0,1.19,1.18,1.19,48327000000.0,47761750000.0,48327000000.0,224464154193.0,13.0,12.257,16075000000.0,1.503,1,34356000000.0,0.852,4006000000.0,0.0,10378000000.0,10878250000.0,726000000.0,10062000000.0,0.0,10062000000.0,23135000000.0,17022000000.0,6113000000.0,264520154193.0,-7155000000.0,-394000000.0,-7195000000.0,0.0,-36099000000.0,-43281000000.0,19199000000.0,20445000000.0,16927000000.0,-14000000.0,12867000000.0,12867000000.0,12867000000.0,0.0,0.0,0.319,19243000000.0,15113000000.0,1852000000.0,2.79,5.474,20.558,20.882,2351000000.0,0.0,24.85,6.557,6.589,5799000000.0,-12535000000.0,40340000000.0,40340000000.0,6151000000.0,0.188,0.269,1.6,0.432,2676000000.0,13092000000.0,1,10644674213.0,10696000000,10772000000.0,3.772,67456000000.0,5400000000.0,4540000000.0,3123000000.0,6.307,32809000000.0
265,61498f68b26daf86a7100574,MSFT,TA,2005-09-30,2005-09-30,2020-04-29,2005-09-30,0.0,71462000000.0,68373250000.0,49831000000.0,21631000000.0,0.59,4.518,-852000000.0,40056000000.0,40056000000.0,5879000000.0,12867000000.0,2.927,0.479,0.0,0.0,0.0,0.0,8806000000.0,906000000.0,0.0,0.129,3.32,17407000000.0,18313000000.0,0.454,18313000000.0,17407000000.0,17407000000.0,1.19,1.18,1.19,48327000000.0,47761750000.0,48327000000.0,237886926100.0,14.0,12.99,16075000000.0,1.503,1,34461000000.0,0.854,4006000000.0,0.0,10378000000.0,10878250000.0,726000000.0,10062000000.0,0.0,10062000000.0,23135000000.0,17022000000.0,6113000000.0,275637926100.0,-6474000000.0,-394000000.0,-7195000000.0,0.0,-36099000000.0,-43281000000.0,19880000000.0,21126000000.0,16927000000.0,-14000000.0,12867000000.0,12867000000.0,12867000000.0,0.0,0.0,0.319,19348000000.0,15113000000.0,1852000000.0,2.79,5.704,21.422,21.622,2351000000.0,0.0,25.73,6.833,6.822,5799000000.0,-12535000000.0,40340000000.0,40340000000.0,6082000000.0,0.188,0.269,1.6,0.432,2676000000.0,13266000000.0,1,10712706028.0,10696000000,10772000000.0,3.772,67456000000.0,5400000000.0,4540000000.0,3123000000.0,6.307,32809000000.0
266,61498f68b26daf86a7100575,MSFT,Q,2005-06-30,2005-06-30,2020-04-29,2005-08-26,0.0,70815000000.0,,48737000000.0,22078000000.0,,4.476,-260000000.0,37751000000.0,37751000000.0,1410000000.0,3700000000.0,2.888,0.472,0.0,0.0,0.0,0.0,9167000000.0,282000000.0,0.0,0.123,0.16,3861000000.0,4143000000.0,0.408,4143000000.0,3861000000.0,3861000000.0,0.34,0.34,0.34,48115000000.0,,48115000000.0,251170681575.0,15.0,14.367,3716000000.0,0.346,1,8751000000.0,0.861,3808000000.0,0.0,12379000000.0,,491000000.0,11004000000.0,0.0,11004000000.0,22700000000.0,16877000000.0,5823000000.0,288921681575.0,1125000000.0,-195000000.0,-2833000000.0,0.0,-859000000.0,-3710000000.0,859000000.0,1314000000.0,3976000000.0,-56000000.0,3700000000.0,3700000000.0,3700000000.0,0.0,0.0,0.364,5762000000.0,2989000000.0,2086000000.0,0.471,6.005,23.578,23.867,2346000000.0,0.0,26.97,7.262,7.347,7180000000.0,-12298000000.0,10161000000.0,10161000000.0,1691000000.0,,,,,939000000.0,4071000000.0,1,10712706028.0,10749000000,10822000000.0,0.945,67007000000.0,5322000000.0,161000000.0,2020000000.0,6.234,31860000000.0
267,61498f68b26daf86a7100576,MSFT,QA,2005-06-30,2005-06-30,2020-04-29,2005-06-30,0.0,70815000000.0,,48737000000.0,22078000000.0,,4.476,-260000000.0,37751000000.0,37751000000.0,1388000000.0,3700000000.0,2.888,0.472,0.0,0.0,0.0,0.0,9167000000.0,282000000.0,0.0,0.134,0.08,3861000000.0,4143000000.0,0.408,4143000000.0,3861000000.0,3861000000.0,0.34,0.34,0.34,48115000000.0,,48115000000.0,230786134357.0,14.0,13.201,3716000000.0,0.346,1,8773000000.0,0.863,3808000000.0,0.0,12379000000.0,,491000000.0,11004000000.0,0.0,11004000000.0,22700000000.0,16877000000.0,5823000000.0,268380134357.0,1125000000.0,-195000000.0,-2833000000.0,0.0,-859000000.0,-3710000000.0,859000000.0,1314000000.0,3976000000.0,-56000000.0,3700000000.0,3700000000.0,3700000000.0,0.0,0.0,0.364,5784000000.0,2989000000.0,2086000000.0,0.235,5.578,21.901,21.982,2346000000.0,0.0,24.84,6.745,6.767,7180000000.0,-12298000000.0,10161000000.0,10161000000.0,1664000000.0,,,,,939000000.0,4120000000.0,1,10804353235.0,10749000000,10822000000.0,0.945,67007000000.0,5322000000.0,161000000.0,2020000000.0,6.234,31860000000.0
268,61498f68b26daf86a7100577,MSFT,T,2005-06-30,2005-06-30,2020-04-29,2005-08-26,0.0,70815000000.0,74074750000.0,48737000000.0,22078000000.0,0.537,4.439,-812000000.0,37751000000.0,37751000000.0,6200000000.0,12254000000.0,2.888,0.472,0.0,0.0,0.0,0.0,9167000000.0,855000000.0,0.0,0.123,3.32,16628000000.0,17483000000.0,0.439,17483000000.0,16628000000.0,16628000000.0,1.13,1.12,1.13,48115000000.0,54666500000.0,48115000000.0,251170681575.0,15.0,14.367,15793000000.0,1.457,1,33588000000.0,0.844,3808000000.0,0.0,12379000000.0,10882000000.0,491000000.0,11004000000.0,0.0,11004000000.0,22700000000.0,16877000000.0,5823000000.0,288921681575.0,-9446000000.0,-207000000.0,-4948000000.0,0.0,-36112000000.0,-41078000000.0,15027000000.0,16046000000.0,16605000000.0,-7000000.0,12254000000.0,12254000000.0,12254000000.0,0.0,0.0,0.308,19027000000.0,14561000000.0,2086000000.0,2.938,6.005,23.578,23.867,2346000000.0,0.0,26.97,7.262,7.347,7180000000.0,-12298000000.0,39788000000.0,39788000000.0,6184000000.0,0.165,0.224,1.528,0.418,3116000000.0,12843000000.0,1,10712706028.0,10839000000,10906000000.0,3.671,67007000000.0,5322000000.0,4374000000.0,2020000000.0,6.182,31860000000.0
